electrical	a. Syn. electric	(与电有关的,用电的) pertaining to electricity; electric
electrician	n.	(电工) one whose occupation is the installation, maintenance, repair, or operation of electric equipment and circuitry
electron	n.	(电子) elementary particle with negative charge
electronic	a.	(电子的,电子仪器的) of or pertaining to an electron or electrons.
electronics	n.	(电子学,电子工业) branch of physics that deals with the behavior of electrons; electronic devices
elegance	n.	(高雅,典雅,优雅,雅致) refined quality of gracefulness and good taste
elegant	a. Syn. refined; exquisite	(雅致的) refined and tasteful in appearance or behavior or style
element	n. Syn. component	(成分,要素) fundamental or essential constituent of a composite entity; basic assumptions or principles of a subject
elementary	a. Syn. basic; fundamental	(基本的,初级的) basic; fundamental
elevate	v. Syn. raise; heave	(举起,抬高,使上升) raise; give a promotion to or assign to a higher position
elevation	n. Syn. altitude; height	(高度,海拔) altitude; height
elevator	n.	(电梯,起重机,活动谷仓) lifting device consisting of a platform or cage
eliminate	v. Syn. eradicate; abolish	(排除,剔除) eradicate; abolish; rule out
elimination	n.	(排除,除去) act of removing or getting rid of something
ellipsis	n.	(省略) omission of words from text; mark or series of marks used in writing to indicate omission
elliptical	a. Syn. oval	(椭圆的,有意模棱两可的) rounded like an egg; in a shape reminding of an ellipse; oval
eloquence	n. Syn. expressiveness	(雄辩,修辞) powerful and effective language; persuasive speech
eloquent	a. Syn. expressive; persuasive	(善于表达的,有口才的) vividly or movingly expressive; persuasive
elusive	a.	(难懂的,难捉摸的,令人困惑的) difficult to describe; difficult to detect or grasp by mind
emancipate	v. Syn. liberate; free; release	(释放,解放) free from bondage, oppression, or restraint; liberate
emancipation	n.	(释放,解放) freeing someone from the control of another
embargo	n.	(禁运) ban on commerce or other activity
embark	v. Syn. commence	(开始旅程,开始,登机,上船,上车) commence; go on board a boat or airplane; begin a journey
embarrass	v. Syn. humiliate; shame	(使尴尬,使困窘) humiliate; shame; cause to feel self-conscious or ill at ease; disconcert
embassy	n.	(大使馆人员,大使馆) diplomatic building where ambassadors live or work; diplomatic representatives headed by an ambassador
embody	v. Syn. personify; incorporate	(具体化,包含,收录) give a bodily form to; represent in bodily or material form; incorporate
embrace	v. Syn. hug; encircle; include	(拥抱,接受,包含) hug; adopt or espouse; accept readily; hold close with the arms, usually as an expression of affection
embroider	v. Syn. decorate; adorn; embellish	(镶边,绣花,添油加醋) decorate with needlework; add details to
embroidery	n.	(刺绣) elaboration by the use of decorative detail; ornamentation of fabric with needlework
emerge	v. Syn. appear	(出现,浮现) come into prominence; spring up; appear
emergency	n.	(紧急事件) sudden unforeseen crisis; condition of urgent need for action or assistance
emigrant	n.	(移民(出国)) someone who leaves one country to settle in another
emigrate	v.	(自本国移居他国) remove from one country or State to another, for the purpose of residence; migrate from home
eminent	a. Syn. prominent; high; lofty	(高的) standing out above other things; high in rank, office, or worth
emission	n. Syn. radiation; emanation; discharge	(散发,发射) radiation; discharge; act of emitting
emit	v.	(发出,放射) give off; send out; give out as sound
emotion	n. Syn. feeling; mood	(情绪,强烈的情感) feeling; mood; state of mental agitation or disturbance
emotional	a. Syn. sentimental; passionate	(情绪的,情感的) sentimental; passionate; excitable; easily moved
emphasis	n.	(强调,重点) special attention or effort directed toward something; stress
emphasize	v. Syn. stress; underscore; highlight	(强调,着重) stress; underscore; utter or pronounce with a particular stress of voice
empirical	a.	(经验主义) derived from experiment and observation rather than theory
employ	v. Syn. apply; hire	(用,使用) engage the services of; put to work; apply
employee	n. Syn. worker	(雇员) worker; person who works for another in return for financial or other compensation
employer	n.	(雇主,老板) a person or firm that employs workers
employment	n.	(被雇用,雇用,使用) act of employing or using; work in which one is engaged; occupation
empty	a. Syn. vacant	(空的,空洞的,空虚的) containing nothing; not holding or having anything within; void of contents or appropriate contents
enable	v.	(使能够,给以能力,赋予权力) supply with the means, knowledge, or opportunity; make able; make feasible or possible
enchant	v.	(使迷醉,施魔法于) charm by sorcery; get control of by magical words and rites
encircle	v. Syn. surround	(环绕,包围) form a circle about; enclose within a circle or ring; surround
enclose	v. Syn. include; surround	(装入,放入封套,围绕) include; surround on all sides; close in
enclosure	n.	(围绕,围墙) place where animals are kept
encounter	v. Syn. face; confront; meet	(遭遇,遇到) face; confront; meet, especially unexpectedly; come upon
encourage	v. Syn. activate; stimulate	(鼓励,支持) activate; stimulate
endanger	v. Syn. threaten; jeopardize	(危及,危害) threaten; jeopardize; do something that may damage it or destroy it
endeavor	v. Syn. seek; try; attempt	(尝试,努力) attempt by employing effort
endless	a. Syn. everlasting; eternal	(无止境的) without end; having no end or conclusion; perpetual; interminable
endorse	v. Syn. approve; support	(认可,默许,支持) acknowledge by signing a bill, draft, or other instrument; approve; support
endorsement	n. Syn. indorsement	(背书,赞同) act of endorsing; support; formal and explicit approval; signature that validates something
endow	v. Syn. grant; award	(捐赠) grant; award; give qualities or abilities to
endurance	n. Syn. perseverance; stamina; duration	(忍耐,持久(力)) perseverance; state or fact of persevering; continuing existence
endure	v. Syn. tolerate	(承受,忍受) tolerate; carry on through, despite hardships
energetic	a. Syn. active; brisk; vigorous	(精力充沛的,积极的) active; brisk; vigorous
energy	n. Syn. vigor; power	(用力,释放能量) exertion of force; capacity for work or vigorous activity; usable heat or power
enforce	v. Syn. force; constrain; compel	(推行,实施,强迫,强制) put force upon; force; constrain; compel; put in motion or action by violence
engage	v. Syn. reserve	(吸引,雇佣,答应,订婚) obtain for services of; arrange for the use of; pledge or promise, especially to marry
engagement	n.	(婚约,约会,约定,交战) act of engaging, pledging, enlisting, occupying, or entering into contest; state of being in gear
engrave	v. Syn. carve; cut	(雕刻,镌版,铭刻在心) carve or cut into a block or surface, as used for printing; impress deeply as if by carving
engraving	n.	(雕刻术,雕版,雕版图) practice of incising a design onto a hard, flat surface, by cutting grooves into it
engulf	v.	(席卷,吞没) absorb or swallow up as in a gulf; flow over or cover completely
enhance	v. Syn. increase; improve	(增加,改进) make better or more attractive; increase; improve
enhancement	n.	(增加,提高) act of increasing, or state of being increased; augmentation; aggravation
enlighten	v. Syn. illuminate	(开导,启发) supply with light; illuminate, as the sun enlightens the earth; make clear to the intellect or conscience; give information to; inform or instruct
enormous	a. Syn. tremendous; huge; massive	(极大的,庞大的) very great in size, extent, number, or degrees; huge; massive
enquire	v. Syn. inquire	(问,询问) seek information by asking a question
enquiry	n. Syn. inquiry	(提问) search for knowledge; systematic investigation
enrich	v. Syn. make rich; richen; improve	(使富足,使肥沃) make rich; richen; improve
enroll	v.	(使加入,使入会) insert in a roil; register or enter in list or catalogue; insert in records; enlist
enrolment	n.	(登记,注册) act of enrolling; specifically, the registering, recording, or entering
ensure	v.	(确定,必然发生) make sure or certain; insure; assure
entail	v. Syn. require; necessitate; involve	(要求,需要,牵涉到) imply or require; cause to ensue or accrue; cut or carve in ornamental way
enterprise	n. Syn. company; firm; business	(事业,企业) company; firm; organization created for business ventures
entertain	v. Syn. amuse; host	(娱乐,款待) amuse; host
entertainment	n. Syn. amusement; fun	(娱乐,款待) amusement; fun
enthusiasm	n.	(热心,热情) great excitement for or interest in a subject or cause; feeling of excitement
enthusiastic	a.	(热心的,满腔热情的) having or showing great excitement and interest
entitle	v. Syn. name; designate	(取名叫,叫做) give right to; authorize; furnish with a right or claim to something; designate; give title to
entrance	v.	(使其着迷,使其神志恍惚) fill with delight or wonder; put into a trance; attract
entreat	v. Syn. plead	(恳求) plead; make earnest request of; ask for earnestly
entrust	v.	(委托,付托) give over something to another for care, protection, or performance; give as a trust to someone;
entry	n. Syn. admission; entrance	(进口,入口) admission; entrance; item inserted in a written record
enumerate	v.	(枚举) list each one; mention one by one
envelop	v. Syn. enclose; encase	(把…包住,裹住) enclose or encase completely with or as if with a covering
environment	n. Syn. circumstance	(环境) surroundings; totality of surrounding conditions
envy	n.	(羡慕,妒嫉) malice; ill will; discontent or uneasiness at another's excellence or good fortune, accompanied with hatred
epidemic	n. Syn. plague	(传染病,流行病) outbreak of a contagious disease that spreads rapidly and widely; widely prevalent
